"input"	"translation"
"BIRC2_amp"	"R-HSA-73887"
"BIRC2_amp"	"R-HSA-5688426"
"BIRC2_amp"	"R-HSA-168256"
"BIRC2_amp"	"R-HSA-168249"
"BIRC2_amp"	"R-HSA-392499"
"BIRC2_amp"	"R-HSA-166166"
"BIRC2_amp"	"R-HSA-168638"
"BIRC2_amp"	"R-HSA-168643"
"BIRC2_amp"	"R-HSA-597592"
"BIRC2_amp"	"R-HSA-5357801"
"BIRC2_amp"	"R-HSA-5218859"
"BIRC2_amp"	"R-HSA-162582"
"BIRC2_amp"	"R-HSA-75893"
"BIRC2_amp"	"R-HSA-937061"
"BIRC2_amp"	"R-HSA-168164"
"BIRC2_amp"	"R-HSA-166016"
"BIRC2_amp"	"R-HSA-168898"
"BIRC2_amp"	"R-HSA-5689880"
"CARD8_amp"	"R-HSA-109581"
"CARD8_amp"	"R-HSA-111471"
"CARD8_amp"	"R-HSA-111461"
"CARD8_amp"	"R-HSA-111458"
"CARD8_amp"	"R-HSA-109606"
"CARD8_amp"	"R-HSA-5357801"
"CARD8_amp"	"R-HSA-9627069"
"CDKN2A_amp"	"R-HSA-109581"
"CDKN2A_amp"	"R-HSA-111471"
"CDKN2A_amp"	"R-HSA-1640170"
"CDKN2A_amp"	"R-HSA-69620"
"CDKN2A_amp"	"R-HSA-69278"
"CDKN2A_amp"	"R-HSA-2559583"
"CDKN2A_amp"	"R-HSA-9711123"
"CDKN2A_amp"	"R-HSA-8953897"
"CDKN2A_amp"	"R-HSA-2262752"
"CDKN2A_amp"	"R-HSA-69231"
"CDKN2A_amp"	"R-HSA-9734009"
"CDKN2A_amp"	"R-HSA-9645722"
"CDKN2A_amp"	"R-HSA-1643685"
"CDKN2A_amp"	"R-HSA-9630747"
"CDKN2A_amp"	"R-HSA-9675132"
"CDKN2A_amp"	"R-HSA-9645723"
"CDKN2A_amp"	"R-HSA-9630791"
"CDKN2A_amp"	"R-HSA-9630794"
"CDKN2A_amp"	"R-HSA-9630750"
"CDKN2A_amp"	"R-HSA-9632697"
"CDKN2A_amp"	"R-HSA-9632700"
"CDKN2A_amp"	"R-HSA-9632693"
"CDKN2A_amp"	"R-HSA-69236"
"CDKN2A_amp"	"R-HSA-69615"
"CDKN2A_amp"	"R-HSA-74160"
"CDKN2A_amp"	"R-HSA-212436"
"CDKN2A_amp"	"R-HSA-109606"
"CDKN2A_amp"	"R-HSA-9755511"
"CDKN2A_amp"	"R-HSA-392499"
"CDKN2A_amp"	"R-HSA-453279"
"CDKN2A_amp"	"R-HSA-9759194"
"CDKN2A_amp"	"R-HSA-2559585"
"CDKN2A_amp"	"R-HSA-2559580"
"CDKN2A_amp"	"R-HSA-597592"
"CDKN2A_amp"	"R-HSA-5357801"
"CDKN2A_amp"	"R-HSA-73857"
"CDKN2A_amp"	"R-HSA-8951936"
"CDKN2A_amp"	"R-HSA-8941858"
"CDKN2A_amp"	"R-HSA-5633007"
"CDKN2A_amp"	"R-HSA-6804757"
"CDKN2A_amp"	"R-HSA-6806003"
"CDKN2A_amp"	"R-HSA-3108232"
"CDKN2A_amp"	"R-HSA-2990846"
"CDKN2A_amp"	"R-HSA-3108214"
"CDKN2A_amp"	"R-HSA-2559582"
"CDKN2A_amp"	"R-HSA-69541"
"CDKN2A_amp"	"R-HSA-3700989"
"CDKN2A_amp"	"R-HSA-8853884"
"CDKN2A_amp"	"R-HSA-8878159"
"CDKN2A_amp"	"R-HSA-69563"
"CDKN2A_amp"	"R-HSA-69580"
"DAPK2_amp"	"R-HSA-109581"
"DAPK2_amp"	"R-HSA-418889"
"DAPK2_amp"	"R-HSA-5357769"
"DAPK2_amp"	"R-HSA-5357801"
"DSP_amp"	"R-HSA-109581"
"DSP_amp"	"R-HSA-351906"
"DSP_amp"	"R-HSA-111465"
"DSP_amp"	"R-HSA-75153"
"DSP_amp"	"R-HSA-1266738"
"DSP_amp"	"R-HSA-6809371"
"DSP_amp"	"R-HSA-168256"
"DSP_amp"	"R-HSA-168249"
"DSP_amp"	"R-HSA-6805567"
"DSP_amp"	"R-HSA-6798695"
"DSP_amp"	"R-HSA-5357801"
"DSP_amp"	"R-HSA-9012999"
"DSP_amp"	"R-HSA-9696273"
"DSP_amp"	"R-HSA-9696264"
"DSP_amp"	"R-HSA-162582"
"DSP_amp"	"R-HSA-194315"
"DSP_amp"	"R-HSA-9716542"
"FADD_amp"	"R-HSA-109581"
"FADD_amp"	"R-HSA-5218900"
"FADD_amp"	"R-HSA-140534"
"FADD_amp"	"R-HSA-5357769"
"FADD_amp"	"R-HSA-168928"
"FADD_amp"	"R-HSA-73887"
"FADD_amp"	"R-HSA-9693928"
"FADD_amp"	"R-HSA-69416"
"FADD_amp"	"R-HSA-1643685"
"FADD_amp"	"R-HSA-9645723"
"FADD_amp"	"R-HSA-75157"
"FADD_amp"	"R-HSA-168256"
"FADD_amp"	"R-HSA-168249"
"FADD_amp"	"R-HSA-166166"
"FADD_amp"	"R-HSA-933543"
"FADD_amp"	"R-HSA-5357801"
"FADD_amp"	"R-HSA-5213460"
"FADD_amp"	"R-HSA-5218859"
"FADD_amp"	"R-HSA-3371378"
"FADD_amp"	"R-HSA-5357905"
"FADD_amp"	"R-HSA-5675482"
"FADD_amp"	"R-HSA-162582"
"FADD_amp"	"R-HSA-9013957"
"FADD_amp"	"R-HSA-75893"
"FADD_amp"	"R-HSA-5357786"
"FADD_amp"	"R-HSA-75158"
"FADD_amp"	"R-HSA-937061"
"FADD_amp"	"R-HSA-2562578"
"FADD_amp"	"R-HSA-168164"
"FADD_amp"	"R-HSA-166016"
"FADD_amp"	"R-HSA-168898"
"FASLG_amp"	"R-HSA-109581"
"FASLG_amp"	"R-HSA-5218900"
"FASLG_amp"	"R-HSA-140534"
"FASLG_amp"	"R-HSA-5357769"
"FASLG_amp"	"R-HSA-1280215"
"FASLG_amp"	"R-HSA-73887"
"FASLG_amp"	"R-HSA-9734009"
"FASLG_amp"	"R-HSA-8862803"
"FASLG_amp"	"R-HSA-69416"
"FASLG_amp"	"R-HSA-1643685"
"FASLG_amp"	"R-HSA-9645723"
"FASLG_amp"	"R-HSA-9614085"
"FASLG_amp"	"R-HSA-9614657"
"FASLG_amp"	"R-HSA-75157"
"FASLG_amp"	"R-HSA-74160"
"FASLG_amp"	"R-HSA-212436"
"FASLG_amp"	"R-HSA-168256"
"FASLG_amp"	"R-HSA-6785807"
"FASLG_amp"	"R-HSA-8863678"
"FASLG_amp"	"R-HSA-5357801"
"FASLG_amp"	"R-HSA-5213460"
"FASLG_amp"	"R-HSA-73857"
"FASLG_amp"	"R-HSA-5218859"
"FASLG_amp"	"R-HSA-3371378"
"FASLG_amp"	"R-HSA-5675482"
"FASLG_amp"	"R-HSA-162582"
"FASLG_amp"	"R-HSA-449147"
"GSDMD_amp"	"R-HSA-109581"
"GSDMD_amp"	"R-HSA-111471"
"GSDMD_amp"	"R-HSA-9664424"
"GSDMD_amp"	"R-HSA-1280215"
"GSDMD_amp"	"R-HSA-1643685"
"GSDMD_amp"	"R-HSA-168256"
"GSDMD_amp"	"R-HSA-5663205"
"GSDMD_amp"	"R-HSA-168249"
"GSDMD_amp"	"R-HSA-446652"
"GSDMD_amp"	"R-HSA-448706"
"GSDMD_amp"	"R-HSA-109606"
"GSDMD_amp"	"R-HSA-9658195"
"GSDMD_amp"	"R-HSA-6798695"
"GSDMD_amp"	"R-HSA-9824443"
"GSDMD_amp"	"R-HSA-5357801"
"GSDMD_amp"	"R-HSA-9660826"
"GSDMD_amp"	"R-HSA-5620971"
"GSDMD_amp"	"R-HSA-5218859"
"GSDMD_amp"	"R-HSA-5686938"
"GSDMD_amp"	"R-HSA-111457"
"GSDMD_amp"	"R-HSA-449147"
"GSDMD_amp"	"R-HSA-168898"
"LMNA_amp"	"R-HSA-109581"
"LMNA_amp"	"R-HSA-111465"
"LMNA_amp"	"R-HSA-75153"
"LMNA_amp"	"R-HSA-352238"
"LMNA_amp"	"R-HSA-1640170"
"LMNA_amp"	"R-HSA-69278"
"LMNA_amp"	"R-HSA-8953897"
"LMNA_amp"	"R-HSA-2262752"
"LMNA_amp"	"R-HSA-9734009"
"LMNA_amp"	"R-HSA-4419969"
"LMNA_amp"	"R-HSA-8862803"
"LMNA_amp"	"R-HSA-1643685"
"LMNA_amp"	"R-HSA-9645723"
"LMNA_amp"	"R-HSA-5663202"
"LMNA_amp"	"R-HSA-381070"
"LMNA_amp"	"R-HSA-2995383"
"LMNA_amp"	"R-HSA-68886"
"LMNA_amp"	"R-HSA-1500620"
"LMNA_amp"	"R-HSA-1221632"
"LMNA_amp"	"R-HSA-68882"
"LMNA_amp"	"R-HSA-2555396"
"LMNA_amp"	"R-HSA-68875"
"LMNA_amp"	"R-HSA-8863678"
"LMNA_amp"	"R-HSA-2995410"
"LMNA_amp"	"R-HSA-2980766"
"LMNA_amp"	"R-HSA-6802957"
"LMNA_amp"	"R-HSA-5357801"
"LMNA_amp"	"R-HSA-1474165"
"LMNA_amp"	"R-HSA-6802952"
"LMNA_amp"	"R-HSA-381119"
"LMNA_amp"	"R-HSA-381038"
"PLEC_amp"	"R-HSA-109581"
"PLEC_amp"	"R-HSA-111465"
"PLEC_amp"	"R-HSA-75153"
"PLEC_amp"	"R-HSA-2022090"
"PLEC_amp"	"R-HSA-264870"
"PLEC_amp"	"R-HSA-446728"
"PLEC_amp"	"R-HSA-1500931"
"PLEC_amp"	"R-HSA-1474290"
"PLEC_amp"	"R-HSA-1474244"
"PLEC_amp"	"R-HSA-5357801"
"PLEC_amp"	"R-HSA-446107"
"PTK2_amp"	"R-HSA-109581"
"PTK2_amp"	"R-HSA-111465"
"PTK2_amp"	"R-HSA-75153"
"PTK2_amp"	"R-HSA-422475"
"PTK2_amp"	"R-HSA-1500931"
"PTK2_amp"	"R-HSA-418885"
"PTK2_amp"	"R-HSA-1266738"
"PTK2_amp"	"R-HSA-1643685"
"PTK2_amp"	"R-HSA-2682334"
"PTK2_amp"	"R-HSA-3928662"
"PTK2_amp"	"R-HSA-8939211"
"PTK2_amp"	"R-HSA-9634638"
"PTK2_amp"	"R-HSA-9009391"
"PTK2_amp"	"R-HSA-9664422"
"PTK2_amp"	"R-HSA-2029480"
"PTK2_amp"	"R-HSA-354194"
"PTK2_amp"	"R-HSA-109582"
"PTK2_amp"	"R-HSA-168256"
"PTK2_amp"	"R-HSA-5663205"
"PTK2_amp"	"R-HSA-168249"
"PTK2_amp"	"R-HSA-354192"
"PTK2_amp"	"R-HSA-9658195"
"PTK2_amp"	"R-HSA-9664417"
"PTK2_amp"	"R-HSA-5683057"
"PTK2_amp"	"R-HSA-5684996"
"PTK2_amp"	"R-HSA-8874081"
"PTK2_amp"	"R-HSA-8875878"
"PTK2_amp"	"R-HSA-375165"
"PTK2_amp"	"R-HSA-9675108"
"PTK2_amp"	"R-HSA-373752"
"PTK2_amp"	"R-HSA-9664407"
"PTK2_amp"	"R-HSA-9824443"
"PTK2_amp"	"R-HSA-76009"
"PTK2_amp"	"R-HSA-76002"
"PTK2_amp"	"R-HSA-5357801"
"PTK2_amp"	"R-HSA-5673001"
"PTK2_amp"	"R-HSA-195258"
"PTK2_amp"	"R-HSA-5663213"
"PTK2_amp"	"R-HSA-2029482"
"PTK2_amp"	"R-HSA-162582"
"PTK2_amp"	"R-HSA-391160"
"PTK2_amp"	"R-HSA-6806834"
"PTK2_amp"	"R-HSA-9006931"
"PTK2_amp"	"R-HSA-9006934"
"PTK2_amp"	"R-HSA-194315"
"PTK2_amp"	"R-HSA-9716542"
"PTK2_amp"	"R-HSA-194138"
"PTK2_amp"	"R-HSA-4420097"
"PTK2_amp"	"R-HSA-372708"
"RIPK1_amp"	"R-HSA-109581"
"RIPK1_amp"	"R-HSA-5218900"
"RIPK1_amp"	"R-HSA-140534"
"RIPK1_amp"	"R-HSA-5357769"
"RIPK1_amp"	"R-HSA-1834949"
"RIPK1_amp"	"R-HSA-168928"
"RIPK1_amp"	"R-HSA-73887"
"RIPK1_amp"	"R-HSA-9693928"
"RIPK1_amp"	"R-HSA-5688426"
"RIPK1_amp"	"R-HSA-69416"
"RIPK1_amp"	"R-HSA-1643685"
"RIPK1_amp"	"R-HSA-9645723"
"RIPK1_amp"	"R-HSA-937041"
"RIPK1_amp"	"R-HSA-168256"
"RIPK1_amp"	"R-HSA-5663205"
"RIPK1_amp"	"R-HSA-168249"
"RIPK1_amp"	"R-HSA-983712"
"RIPK1_amp"	"R-HSA-392499"
"RIPK1_amp"	"R-HSA-9686347"
"RIPK1_amp"	"R-HSA-166166"
"RIPK1_amp"	"R-HSA-933543"
"RIPK1_amp"	"R-HSA-5689896"
"RIPK1_amp"	"R-HSA-597592"
"RIPK1_amp"	"R-HSA-9679191"
"RIPK1_amp"	"R-HSA-5357801"
"RIPK1_amp"	"R-HSA-1810476"
"RIPK1_amp"	"R-HSA-5213460"
"RIPK1_amp"	"R-HSA-5218859"
"RIPK1_amp"	"R-HSA-3371378"
"RIPK1_amp"	"R-HSA-5357905"
"RIPK1_amp"	"R-HSA-5675482"
"RIPK1_amp"	"R-HSA-9679506"
"RIPK1_amp"	"R-HSA-9678108"
"RIPK1_amp"	"R-HSA-9692914"
"RIPK1_amp"	"R-HSA-9692913"
"RIPK1_amp"	"R-HSA-162582"
"RIPK1_amp"	"R-HSA-2672351"
"RIPK1_amp"	"R-HSA-168927"
"RIPK1_amp"	"R-HSA-9013957"
"RIPK1_amp"	"R-HSA-75893"
"RIPK1_amp"	"R-HSA-5357956"
"RIPK1_amp"	"R-HSA-5357786"
"RIPK1_amp"	"R-HSA-937061"
"RIPK1_amp"	"R-HSA-2562578"
"RIPK1_amp"	"R-HSA-3295583"
"RIPK1_amp"	"R-HSA-168164"
"RIPK1_amp"	"R-HSA-166016"
"RIPK1_amp"	"R-HSA-168898"
"RIPK1_amp"	"R-HSA-382551"
"RIPK1_amp"	"R-HSA-5689880"
"RIPK1_amp"	"R-HSA-9824446"
"RIPK1_amp"	"R-HSA-1606322"
"SPTAN1_amp"	"R-HSA-109581"
"SPTAN1_amp"	"R-HSA-111465"
"SPTAN1_amp"	"R-HSA-75153"
"SPTAN1_amp"	"R-HSA-446203"
"SPTAN1_amp"	"R-HSA-422475"
"SPTAN1_amp"	"R-HSA-6807878"
"SPTAN1_amp"	"R-HSA-264870"
"SPTAN1_amp"	"R-HSA-1500931"
"SPTAN1_amp"	"R-HSA-1266738"
"SPTAN1_amp"	"R-HSA-199977"
"SPTAN1_amp"	"R-HSA-168256"
"SPTAN1_amp"	"R-HSA-168249"
"SPTAN1_amp"	"R-HSA-445095"
"SPTAN1_amp"	"R-HSA-373760"
"SPTAN1_amp"	"R-HSA-5683057"
"SPTAN1_amp"	"R-HSA-5684996"
"SPTAN1_amp"	"R-HSA-199991"
"SPTAN1_amp"	"R-HSA-392499"
"SPTAN1_amp"	"R-HSA-375165"
"SPTAN1_amp"	"R-HSA-373753"
"SPTAN1_amp"	"R-HSA-9675108"
"SPTAN1_amp"	"R-HSA-6798695"
"SPTAN1_amp"	"R-HSA-597592"
"SPTAN1_amp"	"R-HSA-5357801"
"SPTAN1_amp"	"R-HSA-5673001"
"SPTAN1_amp"	"R-HSA-9012999"
"SPTAN1_amp"	"R-HSA-9013420"
"SPTAN1_amp"	"R-HSA-9013424"
"SPTAN1_amp"	"R-HSA-9709957"
"SPTAN1_amp"	"R-HSA-9659379"
"SPTAN1_amp"	"R-HSA-9662360"
"SPTAN1_amp"	"R-HSA-9662361"
"SPTAN1_amp"	"R-HSA-162582"
"SPTAN1_amp"	"R-HSA-194315"
"SPTAN1_amp"	"R-HSA-9716542"
"SPTAN1_amp"	"R-HSA-948021"
"SPTAN1_amp"	"R-HSA-5653656"
"TJP1_amp"	"R-HSA-109581"
"TJP1_amp"	"R-HSA-351906"
"TJP1_amp"	"R-HSA-111465"
"TJP1_amp"	"R-HSA-75153"
"TJP1_amp"	"R-HSA-1643685"
"TJP1_amp"	"R-HSA-157858"
"TJP1_amp"	"R-HSA-74160"
"TJP1_amp"	"R-HSA-212436"
"TJP1_amp"	"R-HSA-5663205"
"TJP1_amp"	"R-HSA-199991"
"TJP1_amp"	"R-HSA-5357801"
"TJP1_amp"	"R-HSA-73857"
"TJP1_amp"	"R-HSA-8935964"
"TJP1_amp"	"R-HSA-191650"
"TJP1_amp"	"R-HSA-9679506"
"TJP1_amp"	"R-HSA-9694516"
"TJP1_amp"	"R-HSA-9705677"
"TJP1_amp"	"R-HSA-9705683"
"TJP1_amp"	"R-HSA-162582"
"TJP1_amp"	"R-HSA-2028269"
"TJP1_amp"	"R-HSA-8878171"
"TJP1_amp"	"R-HSA-5653656"
"TJP1_amp"	"R-HSA-9824446"
"UACA_amp"	"R-HSA-109581"
"UACA_amp"	"R-HSA-111471"
"UACA_amp"	"R-HSA-111461"
"UACA_amp"	"R-HSA-111458"
"UACA_amp"	"R-HSA-109606"
"UACA_amp"	"R-HSA-5357801"
"UACA_amp"	"R-HSA-9012999"
"UACA_amp"	"R-HSA-9013407"
"UACA_amp"	"R-HSA-9627069"
"UACA_amp"	"R-HSA-162582"
"UACA_amp"	"R-HSA-194315"
"UACA_amp"	"R-HSA-9716542"
"AQP10_amp"	"R-HSA-445717"
"AQP10_amp"	"R-HSA-432047"
"AQP10_amp"	"R-HSA-382551"
"AQP12A_amp"	"R-HSA-445717"
"AQP12A_amp"	"R-HSA-432047"
"AQP12A_amp"	"R-HSA-382551"
"AQP3_amp"	"R-HSA-445717"
"AQP3_amp"	"R-HSA-432047"
"AQP3_amp"	"R-HSA-382551"
"AQP3_amp"	"R-HSA-432040"
"AQP7_amp"	"R-HSA-445717"
"AQP7_amp"	"R-HSA-432047"
"AQP7_amp"	"R-HSA-382551"
"MIP_amp"	"R-HSA-445717"
"MIP_amp"	"R-HSA-432047"
"MIP_amp"	"R-HSA-382551"
"DAGLA_amp"	"R-HSA-426048"
"DAGLA_amp"	"R-HSA-114508"
"DAGLA_amp"	"R-HSA-416476"
"DAGLA_amp"	"R-HSA-388396"
"DAGLA_amp"	"R-HSA-109582"
"DAGLA_amp"	"R-HSA-76002"
"DAGLA_amp"	"R-HSA-162582"
"DAGLA_amp"	"R-HSA-372790"
"DAGLB_amp"	"R-HSA-426048"
"DAGLB_amp"	"R-HSA-114508"
"DAGLB_amp"	"R-HSA-416476"
"DAGLB_amp"	"R-HSA-388396"
"DAGLB_amp"	"R-HSA-109582"
"DAGLB_amp"	"R-HSA-76002"
"DAGLB_amp"	"R-HSA-162582"
"DAGLB_amp"	"R-HSA-372790"
"ALOX5_amp"	"R-HSA-2142753"
"ALOX5_amp"	"R-HSA-9018677"
"ALOX5_amp"	"R-HSA-9018683"
"ALOX5_amp"	"R-HSA-9025094"
"ALOX5_amp"	"R-HSA-9026290"
"ALOX5_amp"	"R-HSA-9026286"
"ALOX5_amp"	"R-HSA-9023661"
"ALOX5_amp"	"R-HSA-9018896"
"ALOX5_amp"	"R-HSA-9018679"
"ALOX5_amp"	"R-HSA-9018678"
"ALOX5_amp"	"R-HSA-1280215"
"ALOX5_amp"	"R-HSA-8978868"
"ALOX5_amp"	"R-HSA-168256"
"ALOX5_amp"	"R-HSA-168249"
"ALOX5_amp"	"R-HSA-446652"
"ALOX5_amp"	"R-HSA-6785807"
"ALOX5_amp"	"R-HSA-1430728"
"ALOX5_amp"	"R-HSA-556833"
"ALOX5_amp"	"R-HSA-6798695"
"ALOX5_amp"	"R-HSA-449147"
"ALOX5_amp"	"R-HSA-2142691"
"ALOX5_amp"	"R-HSA-2142700"
"CYP1A1_amp"	"R-HSA-2142753"
"CYP1A1_amp"	"R-HSA-211859"
"CYP1A1_amp"	"R-HSA-9018677"
"CYP1A1_amp"	"R-HSA-9018681"
"CYP1A1_amp"	"R-HSA-9018678"
"CYP1A1_amp"	"R-HSA-211897"
"CYP1A1_amp"	"R-HSA-8978868"
"CYP1A1_amp"	"R-HSA-1430728"
"CYP1A1_amp"	"R-HSA-556833"
"CYP1A1_amp"	"R-HSA-1989781"
"CYP1A1_amp"	"R-HSA-211945"
"CYP1A1_amp"	"R-HSA-400206"
"CYP1A1_amp"	"R-HSA-211981"
"PTGES_amp"	"R-HSA-2142753"
"PTGES_amp"	"R-HSA-8978868"
"PTGES_amp"	"R-HSA-1430728"
"PTGES_amp"	"R-HSA-556833"
"PTGES_amp"	"R-HSA-2162123"
"PTGES3_amp"	"R-HSA-2142753"
"PTGES3_amp"	"R-HSA-8937144"
"PTGES3_amp"	"R-HSA-3371568"
"PTGES3_amp"	"R-HSA-211859"
"PTGES3_amp"	"R-HSA-3371556"
"PTGES3_amp"	"R-HSA-8953897"
"PTGES3_amp"	"R-HSA-2262752"
"PTGES3_amp"	"R-HSA-1643685"
"PTGES3_amp"	"R-HSA-8939211"
"PTGES3_amp"	"R-HSA-9018519"
"PTGES3_amp"	"R-HSA-8978868"
"PTGES3_amp"	"R-HSA-3371511"
"PTGES3_amp"	"R-HSA-3371571"
"PTGES3_amp"	"R-HSA-3371497"
"PTGES3_amp"	"R-HSA-5663205"
"PTGES3_amp"	"R-HSA-1430728"
"PTGES3_amp"	"R-HSA-556833"
"PTGES3_amp"	"R-HSA-211945"
"PTGES3_amp"	"R-HSA-9679191"
"PTGES3_amp"	"R-HSA-9679506"
"PTGES3_amp"	"R-HSA-162582"
"PTGES3_amp"	"R-HSA-9006931"
"PTGES3_amp"	"R-HSA-2162123"
"PTGES3_amp"	"R-HSA-9824446"
"PTGS2_amp"	"R-HSA-2142753"
"PTGS2_amp"	"R-HSA-9018677"
"PTGS2_amp"	"R-HSA-9018683"
"PTGS2_amp"	"R-HSA-9025094"
"PTGS2_amp"	"R-HSA-9018679"
"PTGS2_amp"	"R-HSA-9027604"
"PTGS2_amp"	"R-HSA-9018678"
"PTGS2_amp"	"R-HSA-1280215"
"PTGS2_amp"	"R-HSA-8978868"
"PTGS2_amp"	"R-HSA-168256"
"PTGS2_amp"	"R-HSA-6783783"
"PTGS2_amp"	"R-HSA-6785807"
"PTGS2_amp"	"R-HSA-1430728"
"PTGS2_amp"	"R-HSA-556833"
"PTGS2_amp"	"R-HSA-196854"
"PTGS2_amp"	"R-HSA-196849"
"PTGS2_amp"	"R-HSA-197264"
"PTGS2_amp"	"R-HSA-196807"
"PTGS2_amp"	"R-HSA-449147"
"PTGS2_amp"	"R-HSA-2142770"
"PTGS2_amp"	"R-HSA-2162123"
"TBXAS1_amp"	"R-HSA-2142753"
"TBXAS1_amp"	"R-HSA-211859"
"TBXAS1_amp"	"R-HSA-211897"
"TBXAS1_amp"	"R-HSA-1643685"
"TBXAS1_amp"	"R-HSA-5668914"
"TBXAS1_amp"	"R-HSA-211979"
"TBXAS1_amp"	"R-HSA-8978868"
"TBXAS1_amp"	"R-HSA-5579029"
"TBXAS1_amp"	"R-HSA-1430728"
"TBXAS1_amp"	"R-HSA-556833"
"TBXAS1_amp"	"R-HSA-211945"
"TBXAS1_amp"	"R-HSA-2162123"
"AHRR_amp"	"R-HSA-8937144"
"AHRR_amp"	"R-HSA-211859"
"AHRR_amp"	"R-HSA-211897"
"AHRR_amp"	"R-HSA-211976"
"AHRR_amp"	"R-HSA-1430728"
"AHRR_amp"	"R-HSA-556833"
"AHRR_amp"	"R-HSA-1989781"
"AHRR_amp"	"R-HSA-211945"
"AHRR_amp"	"R-HSA-400206"
"AHRR_amp"	"R-HSA-211981"
"AIP_amp"	"R-HSA-8937144"
"AIP_amp"	"R-HSA-211859"
"AIP_amp"	"R-HSA-1280215"
"AIP_amp"	"R-HSA-168256"
"AIP_amp"	"R-HSA-1430728"
"AIP_amp"	"R-HSA-211945"
"AIP_amp"	"R-HSA-449147"
"ARNT_amp"	"R-HSA-8937144"
"ARNT_amp"	"R-HSA-211859"
"ARNT_amp"	"R-HSA-1234174"
"ARNT_amp"	"R-HSA-8953897"
"ARNT_amp"	"R-HSA-2262752"
"ARNT_amp"	"R-HSA-211897"
"ARNT_amp"	"R-HSA-211976"
"ARNT_amp"	"R-HSA-74160"
"ARNT_amp"	"R-HSA-212436"
"ARNT_amp"	"R-HSA-1430728"
"ARNT_amp"	"R-HSA-556833"
"ARNT_amp"	"R-HSA-1989781"
"ARNT_amp"	"R-HSA-211945"
"ARNT_amp"	"R-HSA-73857"
"ARNT_amp"	"R-HSA-400206"
"ARNT_amp"	"R-HSA-9634815"
"ARNT_amp"	"R-HSA-211981"
"ARNT2_amp"	"R-HSA-8937144"
"ARNT2_amp"	"R-HSA-211859"
"ARNT2_amp"	"R-HSA-211897"
"ARNT2_amp"	"R-HSA-211976"
"ARNT2_amp"	"R-HSA-74160"
"ARNT2_amp"	"R-HSA-212436"
"ARNT2_amp"	"R-HSA-1430728"
"ARNT2_amp"	"R-HSA-556833"
"ARNT2_amp"	"R-HSA-9768919"
"ARNT2_amp"	"R-HSA-1989781"
"ARNT2_amp"	"R-HSA-211945"
"ARNT2_amp"	"R-HSA-73857"
"ARNT2_amp"	"R-HSA-400206"
"ARNT2_amp"	"R-HSA-9634815"
"ARNT2_amp"	"R-HSA-211981"
"ALG8_amp"	"R-HSA-446203"
"ALG8_amp"	"R-HSA-446193"
"ALG8_amp"	"R-HSA-1643685"
"ALG8_amp"	"R-HSA-3781860"
"ALG8_amp"	"R-HSA-3781865"
"ALG8_amp"	"R-HSA-5668914"
"ALG8_amp"	"R-HSA-392499"
"ALG8_amp"	"R-HSA-597592"
"ANK3_amp"	"R-HSA-446203"
"ANK3_amp"	"R-HSA-422475"
"ANK3_amp"	"R-HSA-6807878"
"ANK3_amp"	"R-HSA-1266738"
"ANK3_amp"	"R-HSA-199977"
"ANK3_amp"	"R-HSA-445095"
"ANK3_amp"	"R-HSA-373760"
"ANK3_amp"	"R-HSA-199991"
"ANK3_amp"	"R-HSA-392499"
"ANK3_amp"	"R-HSA-9675108"
"ANK3_amp"	"R-HSA-597592"
"ANK3_amp"	"R-HSA-948021"
"ANK3_amp"	"R-HSA-5653656"
"B4GALT1_amp"	"R-HSA-446203"
"B4GALT1_amp"	"R-HSA-3656244"
"B4GALT1_amp"	"R-HSA-1643685"
"B4GALT1_amp"	"R-HSA-3781860"
"B4GALT1_amp"	"R-HSA-3560782"
"B4GALT1_amp"	"R-HSA-3781865"
"B4GALT1_amp"	"R-HSA-5668914"
"B4GALT1_amp"	"R-HSA-1187000"
"B4GALT1_amp"	"R-HSA-1630316"
"B4GALT1_amp"	"R-HSA-168256"
"B4GALT1_amp"	"R-HSA-168249"
"B4GALT1_amp"	"R-HSA-2534343"
"B4GALT1_amp"	"R-HSA-2022854"
"B4GALT1_amp"	"R-HSA-1638074"
"B4GALT1_amp"	"R-HSA-1430728"
"B4GALT1_amp"	"R-HSA-71387"
"B4GALT1_amp"	"R-HSA-392499"
"B4GALT1_amp"	"R-HSA-6798695"
"B4GALT1_amp"	"R-HSA-597592"
"B4GALT1_amp"	"R-HSA-1912422"
"B4GALT1_amp"	"R-HSA-1912420"
"B4GALT1_amp"	"R-HSA-1474165"
"B4GALT1_amp"	"R-HSA-162582"
"B4GALT1_amp"	"R-HSA-157118"
"B4GALT1_amp"	"R-HSA-948021"
"B4GALT3_amp"	"R-HSA-446203"
"B4GALT3_amp"	"R-HSA-1630316"
"B4GALT3_amp"	"R-HSA-2022854"
"B4GALT3_amp"	"R-HSA-1638074"
"B4GALT3_amp"	"R-HSA-1430728"
"B4GALT3_amp"	"R-HSA-71387"
"B4GALT3_amp"	"R-HSA-392499"
"B4GALT3_amp"	"R-HSA-975577"
"B4GALT3_amp"	"R-HSA-975576"
"B4GALT3_amp"	"R-HSA-597592"
"B4GALT3_amp"	"R-HSA-948021"
"BET1L_amp"	"R-HSA-446203"
"BET1L_amp"	"R-HSA-6807878"
"BET1L_amp"	"R-HSA-199977"
