source	target	source name	target name	value	type	source layer	target layer
1889	4233	LRP5_mut	R-HSA-4641262	0.0035827368725828515	0	0	1
1889	4233	LRP5_mut	R-HSA-4641262	0.0035898107647274933	1	0	1
1889	4234	LRP5_mut	R-HSA-4641263	0.0035827368725828515	0	0	1
1889	4234	LRP5_mut	R-HSA-4641263	0.0035898107647274933	1	0	1
1889	4253	LRP5_mut	R-HSA-5339717	0.0035827368725828515	0	0	1
1889	4253	LRP5_mut	R-HSA-5339717	0.0035898107647274933	1	0	1
1889	4254	LRP5_mut	R-HSA-5340588	0.0035827368725828515	0	0	1
1889	4254	LRP5_mut	R-HSA-5340588	0.0035898107647274933	1	0	1
1890	4132	LRP6_mut	R-HSA-3772470	0.005371856104627821	0	0	1
1890	4132	LRP6_mut	R-HSA-3772470	0.00531953542021155	1	0	1
1890	4233	LRP6_mut	R-HSA-4641262	0.005371856104627821	0	0	1
1890	4233	LRP6_mut	R-HSA-4641262	0.00531953542021155	1	0	1
1890	4234	LRP6_mut	R-HSA-4641263	0.005371856104627821	0	0	1
1890	4234	LRP6_mut	R-HSA-4641263	0.00531953542021155	1	0	1
1890	4254	LRP6_mut	R-HSA-5340588	0.005371856104627821	0	0	1
1890	4254	LRP6_mut	R-HSA-5340588	0.00531953542021155	1	0	1
1891	4120	LRPPRC_mut	R-HSA-3700989	0.002178969462976157	0	0	1
1891	4120	LRPPRC_mut	R-HSA-3700989	0.0022319811103241388	1	0	1
1891	4363	LRPPRC_mut	R-HSA-611105	0.002178969462976157	0	0	1
1891	4363	LRPPRC_mut	R-HSA-611105	0.0022319811103241388	1	0	1
1891	4658	LRPPRC_mut	R-HSA-9707564	0.002178969462976157	0	0	1
1891	4658	LRPPRC_mut	R-HSA-9707564	0.0022319811103241388	1	0	1
1892	3911	LRRC14_amp	R-HSA-166016	0.007711267168310264	0	0	1
1892	3911	LRRC14_amp	R-HSA-166016	0.0076404223881480805	1	0	1
1892	3920	LRRC14_amp	R-HSA-168138	0.007711267168310264	0	0	1
1892	3920	LRRC14_amp	R-HSA-168138	0.0076404223881480805	1	0	1
1892	3921	LRRC14_amp	R-HSA-168142	0.007711267168310264	0	0	1
1892	3921	LRRC14_amp	R-HSA-168142	0.0076404223881480805	1	0	1
1892	3922	LRRC14_amp	R-HSA-168164	0.007711267168310264	0	0	1
1892	3922	LRRC14_amp	R-HSA-168164	0.0076404223881480805	1	0	1
1892	3923	LRRC14_amp	R-HSA-168176	0.007711267168310264	0	0	1
1892	3923	LRRC14_amp	R-HSA-168176	0.0076404223881480805	1	0	1
1892	3924	LRRC14_amp	R-HSA-168181	0.007711267168310264	0	0	1
1892	3924	LRRC14_amp	R-HSA-168181	0.0076404223881480805	1	0	1
1892	3946	LRRC14_amp	R-HSA-181438	0.007711267168310264	0	0	1
1892	3946	LRRC14_amp	R-HSA-181438	0.0076404223881480805	1	0	1
1892	4219	LRRC14_amp	R-HSA-446652	0.007711267168310264	0	0	1
1892	4219	LRRC14_amp	R-HSA-446652	0.0076404223881480805	1	0	1
1893	4551	LRRC1_mut	R-HSA-9012999	0.0026007325808071378	0	0	1
1893	4551	LRRC1_mut	R-HSA-9012999	0.0025766663586384514	1	0	1
1894	5057	LRRC49_mut	R-HSA-8955332	0.00336153496836131	0	0	1
1894	5057	LRRC49_mut	R-HSA-8955332	0.0033533865369261345	1	0	1
1895	4866	LRRC4B_mut	R-HSA-388844	0.003190386011232881	0	0	1
1895	4866	LRRC4B_mut	R-HSA-388844	0.002942735481257033	1	0	1
1896	5104	LRRC52_mut	R-HSA-9662360	0.0032051665022865767	0	0	1
1896	5104	LRRC52_mut	R-HSA-9662360	0.0032756262064342285	1	0	1
1897	4213	LRRC7_mut	R-HSA-442755	0.015513558532499397	0	0	1
1897	4213	LRRC7_mut	R-HSA-442755	0.014444330733062493	1	0	1
1897	4333	LRRC7_mut	R-HSA-5673001	0.015513558532499397	0	0	1
1897	4333	LRRC7_mut	R-HSA-5673001	0.014444330733062493	1	0	1
1897	4977	LRRC7_mut	R-HSA-6798695	0.015513558532499397	0	0	1
1897	4977	LRRC7_mut	R-HSA-6798695	0.014444330733062493	1	0	1
1898	5219	LRRC8A_mut	R-HSA-5223345	0.0	0	0	1
1898	5219	LRRC8A_mut	R-HSA-5223345	0.0	1	0	1
1899	4094	LRRFIP1_mut	R-HSA-3134973	0.00367010799365946	0	0	1
1899	4094	LRRFIP1_mut	R-HSA-3134973	0.0034650537879012213	1	0	1
1899	4321	LRRFIP1_mut	R-HSA-5655302	0.00367010799365946	0	0	1
1899	4321	LRRFIP1_mut	R-HSA-5655302	0.0034650537879012213	1	0	1
1900	4500	LRRK2_mut	R-HSA-8857538	0.0	0	0	1
1900	4500	LRRK2_mut	R-HSA-8857538	0.0	1	0	1
1901	4975	LRRTM3_mut	R-HSA-6794361	0.0010535636902204715	0	0	1
1901	4975	LRRTM3_mut	R-HSA-6794361	0.0009717818324538206	1	0	1
1902	4975	LRRTM4_mut	R-HSA-6794361	0.0027307439910752387	0	0	1
1902	4975	LRRTM4_mut	R-HSA-6794361	0.0025187726346808225	1	0	1
1903	4540	LSR_mut	R-HSA-8964038	0.00014589849721839224	0	0	1
1903	4540	LSR_mut	R-HSA-8964038	0.00014536708340529003	1	0	1
1903	4542	LSR_mut	R-HSA-8964046	0.00014589849721839224	0	0	1
1903	4542	LSR_mut	R-HSA-8964046	0.00014536708340529003	1	0	1
1904	4332	LTA_mut	R-HSA-5669034	0.006340340308573407	0	0	1
1904	4332	LTA_mut	R-HSA-5669034	0.006282090369495563	1	0	1
1904	4337	LTA_mut	R-HSA-5676594	0.006340340308573407	0	0	1
1904	4337	LTA_mut	R-HSA-5676594	0.006282090369495563	1	0	1
1905	4810	LTBP1_mut	R-HSA-2129379	0.015268165375649309	0	0	1
1905	4810	LTBP1_mut	R-HSA-2129379	0.015277139900717884	1	0	1
1905	4045	LTBP1_mut	R-HSA-2173789	0.015268165375649309	0	0	1
1905	4045	LTBP1_mut	R-HSA-2173789	0.015277139900717884	1	0	1
1905	5203	LTBP1_mut	R-HSA-381426	0.015268165375649309	0	0	1
1905	5203	LTBP1_mut	R-HSA-381426	0.015277139900717884	1	0	1
1905	5061	LTBP1_mut	R-HSA-8957275	0.015268165375649309	0	0	1
1905	5061	LTBP1_mut	R-HSA-8957275	0.015277139900717884	1	0	1
1906	4810	LTBP2_mut	R-HSA-2129379	0.005548311856627051	0	0	1
1906	4810	LTBP2_mut	R-HSA-2129379	0.005615801695967093	1	0	1
1906	4045	LTBP2_mut	R-HSA-2173789	0.005548311856627051	0	0	1
1906	4045	LTBP2_mut	R-HSA-2173789	0.005615801695967093	1	0	1
1907	4810	LTBP3_mut	R-HSA-2129379	0.005101935378560383	0	0	1
1907	4810	LTBP3_mut	R-HSA-2129379	0.005179720226604129	1	0	1
1907	4045	LTBP3_mut	R-HSA-2173789	0.005101935378560383	0	0	1
1907	4045	LTBP3_mut	R-HSA-2173789	0.005179720226604129	1	0	1
1908	4810	LTBP4_mut	R-HSA-2129379	0.0026484126962410906	0	0	1
1908	4810	LTBP4_mut	R-HSA-2129379	0.002688855670890512	1	0	1
1908	4045	LTBP4_mut	R-HSA-2173789	0.0026484126962410906	0	0	1
1908	4045	LTBP4_mut	R-HSA-2173789	0.002688855670890512	1	0	1
1909	4977	LTF_mut	R-HSA-6798695	0.005252198278968636	0	0	1
1909	4977	LTF_mut	R-HSA-6798695	0.005211645801965561	1	0	1
1909	4382	LTF_mut	R-HSA-6799990	0.005252198278968636	0	0	1
1909	4382	LTF_mut	R-HSA-6799990	0.005211645801965561	1	0	1
1909	5302	LTF_mut	R-HSA-977225	0.005252198278968636	0	0	1
1909	5302	LTF_mut	R-HSA-977225	0.005211645801965561	1	0	1
1910	4682	LTN1_mut	R-HSA-983168	0.0036307255731015983	0	0	1
1910	4682	LTN1_mut	R-HSA-983168	0.0035973698019612734	1	0	1
1911	3831	LY6G6F_mut	R-HSA-114608	0.0015883223034810119	0	0	1
1911	3831	LY6G6F_mut	R-HSA-114608	0.001376204973995401	1	0	1
1912	4697	LYN_mut	R-HSA-114604	0.003551273471303931	0	0	1
1912	4697	LYN_mut	R-HSA-114604	0.003770697243049249	1	0	1
1912	3873	LYN_mut	R-HSA-1433559	0.003551273471303931	0	0	1
1912	3873	LYN_mut	R-HSA-1433559	0.003770697243049249	1	0	1
1912	4002	LYN_mut	R-HSA-2029481	0.003551273471303931	0	0	1
1912	4002	LYN_mut	R-HSA-2029481	0.003770697243049249	1	0	1
1912	4804	LYN_mut	R-HSA-210990	0.003551273471303931	0	0	1
1912	4804	LYN_mut	R-HSA-210990	0.003770697243049249	1	0	1
1912	4076	LYN_mut	R-HSA-2682334	0.003551273471303931	0	0	1
1912	4076	LYN_mut	R-HSA-2682334	0.003770697243049249	1	0	1
1912	4078	LYN_mut	R-HSA-2730905	0.003551273471303931	0	0	1
1912	4078	LYN_mut	R-HSA-2730905	0.003770697243049249	1	0	1
1912	4079	LYN_mut	R-HSA-2871796	0.003551273471303931	0	0	1
1912	4079	LYN_mut	R-HSA-2871796	0.003770697243049249	1	0	1
1912	4080	LYN_mut	R-HSA-2871809	0.003551273471303931	0	0	1
1912	4080	LYN_mut	R-HSA-2871809	0.003770697243049249	1	0	1
1912	4081	LYN_mut	R-HSA-2871837	0.003551273471303931	0	0	1
1912	4081	LYN_mut	R-HSA-2871837	0.003770697243049249	1	0	1
1912	4148	LYN_mut	R-HSA-389356	0.003551273471303931	0	0	1
1912	4148	LYN_mut	R-HSA-389356	0.003770697243049249	1	0	1
1912	4149	LYN_mut	R-HSA-389513	0.003551273471303931	0	0	1
1912	4149	LYN_mut	R-HSA-389513	0.003770697243049249	1	0	1
1912	4241	LYN_mut	R-HSA-512988	0.003551273471303931	0	0	1
1912	4241	LYN_mut	R-HSA-512988	0.003770697243049249	1	0	1
1912	4302	LYN_mut	R-HSA-5621480	0.003551273471303931	0	0	1
1912	4302	LYN_mut	R-HSA-5621480	0.003770697243049249	1	0	1
1912	4303	LYN_mut	R-HSA-5621575	0.003551273471303931	0	0	1
1912	4303	LYN_mut	R-HSA-5621575	0.003770697243049249	1	0	1
1912	4352	LYN_mut	R-HSA-5690714	0.003551273471303931	0	0	1
1912	4352	LYN_mut	R-HSA-5690714	0.003770697243049249	1	0	1
1912	4410	LYN_mut	R-HSA-69236	0.003551273471303931	0	0	1
1912	4410	LYN_mut	R-HSA-69236	0.003770697243049249	1	0	1
1912	5265	LYN_mut	R-HSA-75892	0.003551273471303931	0	0	1
1912	5265	LYN_mut	R-HSA-75892	0.003770697243049249	1	0	1
1912	5079	LYN_mut	R-HSA-9027276	0.003551273471303931	0	0	1
1912	5079	LYN_mut	R-HSA-9027276	0.003770697243049249	1	0	1
1912	5080	LYN_mut	R-HSA-9027277	0.003551273471303931	0	0	1
1912	5080	LYN_mut	R-HSA-9027277	0.003770697243049249	1	0	1
1912	5081	LYN_mut	R-HSA-9027283	0.003551273471303931	0	0	1
1912	5081	LYN_mut	R-HSA-9027283	0.003770697243049249	1	0	1
1912	5082	LYN_mut	R-HSA-9027284	0.003551273471303931	0	0	1
1912	5082	LYN_mut	R-HSA-9027284	0.003770697243049249	1	0	1
1912	4621	LYN_mut	R-HSA-9664407	0.003551273471303931	0	0	1
1912	4621	LYN_mut	R-HSA-9664407	0.003770697243049249	1	0	1
1912	4624	LYN_mut	R-HSA-9664433	0.003551273471303931	0	0	1
1912	4624	LYN_mut	R-HSA-9664433	0.003770697243049249	1	0	1
1912	4634	LYN_mut	R-HSA-9670439	0.003551273471303931	0	0	1
1912	4634	LYN_mut	R-HSA-9670439	0.003770697243049249	1	0	1
1912	4653	LYN_mut	R-HSA-9705462	0.003551273471303931	0	0	1
1912	4653	LYN_mut	R-HSA-9705462	0.003770697243049249	1	0	1
1912	5141	LYN_mut	R-HSA-982772	0.003551273471303931	0	0	1
1912	5141	LYN_mut	R-HSA-982772	0.003770697243049249	1	0	1
1912	4685	LYN_mut	R-HSA-983695	0.003551273471303931	0	0	1
1912	4685	LYN_mut	R-HSA-983695	0.003770697243049249	1	0	1
1913	4037	LYVE1_mut	R-HSA-2142845	0.0034312491972943665	0	0	1
1913	4037	LYVE1_mut	R-HSA-2142845	0.0033412913431271184	1	0	1
1914	4299	LZTFL1_mut	R-HSA-5620922	0.0005848436295410567	0	0	1
1914	4299	LZTFL1_mut	R-HSA-5620922	0.0005592489722201006	1	0	1
1915	4256	MADD_mut	R-HSA-5357905	0.0005731938367211518	0	0	1
1915	4256	MADD_mut	R-HSA-5357905	0.0005607672453859575	1	0	1
1915	4516	MADD_mut	R-HSA-8876198	0.0005731938367211518	0	0	1
1915	4516	MADD_mut	R-HSA-8876198	0.0005607672453859575	1	0	1
1916	4942	MAEL_mut	R-HSA-5601884	0.001684433532015343	0	0	1
1916	4942	MAEL_mut	R-HSA-5601884	0.0017203987853362276	1	0	1
1917	4392	MAF1_amp	R-HSA-6807070	0.003236504498798038	0	0	1
1917	4392	MAF1_amp	R-HSA-6807070	0.0032065550856512142	1	0	1
1918	4801	MAFA_amp	R-HSA-210745	0.0016122623447800935	0	0	1
1918	4801	MAFA_amp	R-HSA-210745	0.0015609605062410184	1	0	1
1919	4011	MAGED1_mut	R-HSA-204998	0.004609595075534243	0	0	1
1919	4011	MAGED1_mut	R-HSA-204998	0.004410033659951296	1	0	1
1919	4176	MAGED1_mut	R-HSA-418889	0.004609595075534243	0	0	1
1919	4176	MAGED1_mut	R-HSA-418889	0.004410033659951296	1	0	1
1920	3831	MAGED2_mut	R-HSA-114608	0.0020024570553181954	0	0	1
1920	3831	MAGED2_mut	R-HSA-114608	0.0017350327955985752	1	0	1
1921	5201	MAGI2_mut	R-HSA-373753	0.00035585544770179293	0	0	1
1921	5201	MAGI2_mut	R-HSA-373753	0.00038319198463593947	1	0	1
1922	3970	MAG_mut	R-HSA-193697	0.0004946517280283539	0	0	1
1922	3970	MAG_mut	R-HSA-193697	0.00042761224843464635	1	0	1
1922	4805	MAG_mut	R-HSA-210991	0.0004946517280283539	0	0	1
1922	4805	MAG_mut	R-HSA-210991	0.00042761224843464635	1	0	1
1922	5097	MAG_mut	R-HSA-9619665	0.0004946517280283539	0	0	1
1922	5097	MAG_mut	R-HSA-9619665	0.00042761224843464635	1	0	1
1923	3960	MAML2_mut	R-HSA-1912408	0.0010113257230841555	0	0	1
1923	3960	MAML2_mut	R-HSA-1912408	0.0008952624179477829	1	0	1
1923	4800	MAML2_mut	R-HSA-210744	0.0010113257230841555	0	0	1
1923	4800	MAML2_mut	R-HSA-210744	0.0008952624179477829	1	0	1
1923	4028	MAML2_mut	R-HSA-2122947	0.0010113257230841555	0	0	1
1923	4028	MAML2_mut	R-HSA-2122947	0.0008952624179477829	1	0	1
1923	4049	MAML2_mut	R-HSA-2197563	0.0010113257230841555	0	0	1
1923	4049	MAML2_mut	R-HSA-2197563	0.0008952624179477829	1	0	1
1923	4071	MAML2_mut	R-HSA-2644602	0.0010113257230841555	0	0	1
1923	4071	MAML2_mut	R-HSA-2644602	0.0008952624179477829	1	0	1
1923	4084	MAML2_mut	R-HSA-2894858	0.0010113257230841555	0	0	1
1923	4084	MAML2_mut	R-HSA-2894858	0.0008952624179477829	1	0	1
1923	4114	MAML2_mut	R-HSA-350054	0.0010113257230841555	0	0	1
1923	4114	MAML2_mut	R-HSA-350054	0.0008952624179477829	1	0	1
1923	4519	MAML2_mut	R-HSA-8878159	0.0010113257230841555	0	0	1
1923	4519	MAML2_mut	R-HSA-8878159	0.0008952624179477829	1	0	1
1923	4555	MAML2_mut	R-HSA-9013508	0.0010113257230841555	0	0	1
1923	4555	MAML2_mut	R-HSA-9013508	0.0008952624179477829	1	0	1
1923	4556	MAML2_mut	R-HSA-9013695	0.0010113257230841555	0	0	1
1923	4556	MAML2_mut	R-HSA-9013695	0.0008952624179477829	1	0	1
1924	3960	MAML3_mut	R-HSA-1912408	0.009534947451255802	0	0	1
1924	3960	MAML3_mut	R-HSA-1912408	0.009582058794977557	1	0	1
1924	4800	MAML3_mut	R-HSA-210744	0.009534947451255802	0	0	1
1924	4800	MAML3_mut	R-HSA-210744	0.009582058794977557	1	0	1
1924	4028	MAML3_mut	R-HSA-2122947	0.009534947451255802	0	0	1
1924	4028	MAML3_mut	R-HSA-2122947	0.009582058794977557	1	0	1
1924	4049	MAML3_mut	R-HSA-2197563	0.009534947451255802	0	0	1
1924	4049	MAML3_mut	R-HSA-2197563	0.009582058794977557	1	0	1
1924	4071	MAML3_mut	R-HSA-2644602	0.009534947451255802	0	0	1
1924	4071	MAML3_mut	R-HSA-2644602	0.009582058794977557	1	0	1
1924	4084	MAML3_mut	R-HSA-2894858	0.009534947451255802	0	0	1
1924	4084	MAML3_mut	R-HSA-2894858	0.009582058794977557	1	0	1
1924	4114	MAML3_mut	R-HSA-350054	0.009534947451255802	0	0	1
1924	4114	MAML3_mut	R-HSA-350054	0.009582058794977557	1	0	1
1924	4519	MAML3_mut	R-HSA-8878159	0.009534947451255802	0	0	1
1924	4519	MAML3_mut	R-HSA-8878159	0.009582058794977557	1	0	1
1924	4555	MAML3_mut	R-HSA-9013508	0.009534947451255802	0	0	1
1924	4555	MAML3_mut	R-HSA-9013508	0.009582058794977557	1	0	1
1924	4556	MAML3_mut	R-HSA-9013695	0.009534947451255802	0	0	1
1924	4556	MAML3_mut	R-HSA-9013695	0.009582058794977557	1	0	1
1925	4396	MAN2A1_mut	R-HSA-6811438	0.005165477729557703	0	0	1
1925	4396	MAN2A1_mut	R-HSA-6811438	0.005089263866668464	1	0	1
1925	4644	MAN2A1_mut	R-HSA-9694516	0.005165477729557703	0	0	1
1925	4644	MAN2A1_mut	R-HSA-9694516	0.005089263866668464	1	0	1
1926	4396	MAN2A2_mut	R-HSA-6811438	0.0017692674801866007	0	0	1
1926	4396	MAN2A2_mut	R-HSA-6811438	0.0018230209874066834	1	0	1
1927	4977	MAN2B1_mut	R-HSA-6798695	0.0018869293772796583	0	0	1
1927	4977	MAN2B1_mut	R-HSA-6798695	0.0018695938928835352	1	0	1
1928	5047	MAN2B2_mut	R-HSA-8853383	0.0	0	0	1
1928	5047	MAN2B2_mut	R-HSA-8853383	0.0	1	0	1
1929	5047	MAN2C1_mut	R-HSA-8853383	0.0	0	0	1
1929	5047	MAN2C1_mut	R-HSA-8853383	0.0	1	0	1
1930	4977	MANBA_mut	R-HSA-6798695	0.005611164429056872	0	0	1
1930	4977	MANBA_mut	R-HSA-6798695	0.005559613825526968	1	0	1
1930	5047	MANBA_mut	R-HSA-8853383	0.005611164429056872	0	0	1
1930	5047	MANBA_mut	R-HSA-8853383	0.005559613825526968	1	0	1
1931	3826	MAP2K1_mut	R-HSA-112409	0.04829615143696881	0	0	1
1931	3826	MAP2K1_mut	R-HSA-112409	0.04701569433867311	1	0	1
1931	3911	MAP2K1_mut	R-HSA-166016	0.04829615143696881	0	0	1
1931	3911	MAP2K1_mut	R-HSA-166016	0.04701569433867311	1	0	1
1931	3920	MAP2K1_mut	R-HSA-168138	0.04829615143696881	0	0	1
1931	3920	MAP2K1_mut	R-HSA-168138	0.04701569433867311	1	0	1
1931	3921	MAP2K1_mut	R-HSA-168142	0.04829615143696881	0	0	1
1931	3921	MAP2K1_mut	R-HSA-168142	0.04701569433867311	1	0	1
1931	3922	MAP2K1_mut	R-HSA-168164	0.04829615143696881	0	0	1
1931	3922	MAP2K1_mut	R-HSA-168164	0.04701569433867311	1	0	1
1931	3923	MAP2K1_mut	R-HSA-168176	0.04829615143696881	0	0	1
1931	3923	MAP2K1_mut	R-HSA-168176	0.04701569433867311	1	0	1
1931	3924	MAP2K1_mut	R-HSA-168181	0.04829615143696881	0	0	1
1931	3924	MAP2K1_mut	R-HSA-168181	0.04701569433867311	1	0	1
1931	3946	MAP2K1_mut	R-HSA-181438	0.04829615143696881	0	0	1
1931	3946	MAP2K1_mut	R-HSA-181438	0.04701569433867311	1	0	1
1931	3953	MAP2K1_mut	R-HSA-187037	0.04829615143696881	0	0	1
1931	3953	MAP2K1_mut	R-HSA-187037	0.04701569433867311	1	0	1
1931	4128	MAP2K1_mut	R-HSA-373760	0.04829615143696881	0	0	1
1931	4128	MAP2K1_mut	R-HSA-373760	0.04701569433867311	1	0	1
1931	4219	MAP2K1_mut	R-HSA-446652	0.04829615143696881	0	0	1
1931	4219	MAP2K1_mut	R-HSA-446652	0.04701569433867311	1	0	1
1931	4221	MAP2K1_mut	R-HSA-448424	0.04829615143696881	0	0	1
1931	4221	MAP2K1_mut	R-HSA-448424	0.04701569433867311	1	0	1
1931	4244	MAP2K1_mut	R-HSA-5210891	0.04829615143696881	0	0	1
1931	4244	MAP2K1_mut	R-HSA-5210891	0.04701569433867311	1	0	1
1931	4333	MAP2K1_mut	R-HSA-5673001	0.04829615143696881	0	0	1
1931	4333	MAP2K1_mut	R-HSA-5673001	0.04701569433867311	1	0	1
1931	4383	MAP2K1_mut	R-HSA-6802946	0.04829615143696881	0	0	1
1931	4383	MAP2K1_mut	R-HSA-6802946	0.04701569433867311	1	0	1
1931	4384	MAP2K1_mut	R-HSA-6802948	0.04829615143696881	0	0	1
1931	4384	MAP2K1_mut	R-HSA-6802948	0.04701569433867311	1	0	1
1931	4385	MAP2K1_mut	R-HSA-6802949	0.04829615143696881	0	0	1
1931	4385	MAP2K1_mut	R-HSA-6802949	0.04701569433867311	1	0	1
1931	4386	MAP2K1_mut	R-HSA-6802952	0.04829615143696881	0	0	1
1931	4386	MAP2K1_mut	R-HSA-6802952	0.04701569433867311	1	0	1
1931	4388	MAP2K1_mut	R-HSA-6802955	0.04829615143696881	0	0	1
1931	4388	MAP2K1_mut	R-HSA-6802955	0.04701569433867311	1	0	1
1931	4614	MAP2K1_mut	R-HSA-9656223	0.04829615143696881	0	0	1
1931	4614	MAP2K1_mut	R-HSA-9656223	0.04701569433867311	1	0	1
1932	3826	MAP2K2_mut	R-HSA-112409	0.027188203323425517	0	0	1
1932	3826	MAP2K2_mut	R-HSA-112409	0.02633775340574276	1	0	1
1932	3953	MAP2K2_mut	R-HSA-187037	0.027188203323425517	0	0	1
1932	3953	MAP2K2_mut	R-HSA-187037	0.02633775340574276	1	0	1
1932	4128	MAP2K2_mut	R-HSA-373760	0.027188203323425517	0	0	1
1932	4128	MAP2K2_mut	R-HSA-373760	0.02633775340574276	1	0	1
1932	4244	MAP2K2_mut	R-HSA-5210891	0.027188203323425517	0	0	1
1932	4244	MAP2K2_mut	R-HSA-5210891	0.02633775340574276	1	0	1
1932	4333	MAP2K2_mut	R-HSA-5673001	0.027188203323425517	0	0	1
1932	4333	MAP2K2_mut	R-HSA-5673001	0.02633775340574276	1	0	1
1932	4383	MAP2K2_mut	R-HSA-6802946	0.027188203323425517	0	0	1
1932	4383	MAP2K2_mut	R-HSA-6802946	0.02633775340574276	1	0	1
1932	4384	MAP2K2_mut	R-HSA-6802948	0.027188203323425517	0	0	1
1932	4384	MAP2K2_mut	R-HSA-6802948	0.02633775340574276	1	0	1
1932	4385	MAP2K2_mut	R-HSA-6802949	0.027188203323425517	0	0	1
1932	4385	MAP2K2_mut	R-HSA-6802949	0.02633775340574276	1	0	1
1932	4386	MAP2K2_mut	R-HSA-6802952	0.027188203323425517	0	0	1
1932	4386	MAP2K2_mut	R-HSA-6802952	0.02633775340574276	1	0	1
1932	4388	MAP2K2_mut	R-HSA-6802955	0.027188203323425517	0	0	1
1932	4388	MAP2K2_mut	R-HSA-6802955	0.02633775340574276	1	0	1
1932	4612	MAP2K2_mut	R-HSA-9652169	0.027188203323425517	0	0	1
1932	4612	MAP2K2_mut	R-HSA-9652169	0.02633775340574276	1	0	1
1932	4614	MAP2K2_mut	R-HSA-9656223	0.027188203323425517	0	0	1
1932	4614	MAP2K2_mut	R-HSA-9656223	0.02633775340574276	1	0	1
1933	3911	MAP2K3_mut	R-HSA-166016	0.00688422213069215	0	0	1
1933	3911	MAP2K3_mut	R-HSA-166016	0.006611545385870461	1	0	1
1933	3920	MAP2K3_mut	R-HSA-168138	0.00688422213069215	0	0	1
1933	3920	MAP2K3_mut	R-HSA-168138	0.006611545385870461	1	0	1
1933	3921	MAP2K3_mut	R-HSA-168142	0.00688422213069215	0	0	1
1933	3921	MAP2K3_mut	R-HSA-168142	0.006611545385870461	1	0	1
1933	3922	MAP2K3_mut	R-HSA-168164	0.00688422213069215	0	0	1
1933	3922	MAP2K3_mut	R-HSA-168164	0.006611545385870461	1	0	1
1933	3923	MAP2K3_mut	R-HSA-168176	0.00688422213069215	0	0	1
1933	3923	MAP2K3_mut	R-HSA-168176	0.006611545385870461	1	0	1
1933	3924	MAP2K3_mut	R-HSA-168181	0.00688422213069215	0	0	1
1933	3924	MAP2K3_mut	R-HSA-168181	0.006611545385870461	1	0	1
1933	3946	MAP2K3_mut	R-HSA-181438	0.00688422213069215	0	0	1
1933	3946	MAP2K3_mut	R-HSA-181438	0.006611545385870461	1	0	1
1933	4065	MAP2K3_mut	R-HSA-2559580	0.00688422213069215	0	0	1
1933	4065	MAP2K3_mut	R-HSA-2559580	0.006611545385870461	1	0	1
1933	4221	MAP2K3_mut	R-HSA-448424	0.00688422213069215	0	0	1
1933	4221	MAP2K3_mut	R-HSA-448424	0.006611545385870461	1	0	1
1933	4244	MAP2K3_mut	R-HSA-5210891	0.00688422213069215	0	0	1
1933	4244	MAP2K3_mut	R-HSA-5210891	0.006611545385870461	1	0	1
1934	3911	MAP3K1_mut	R-HSA-166016	0.004016173500632349	0	0	1
1934	3911	MAP3K1_mut	R-HSA-166016	0.003979276216543642	1	0	1
1934	3920	MAP3K1_mut	R-HSA-168138	0.004016173500632349	0	0	1
1934	3920	MAP3K1_mut	R-HSA-168138	0.003979276216543642	1	0	1
1934	3921	MAP3K1_mut	R-HSA-168142	0.004016173500632349	0	0	1
1934	3921	MAP3K1_mut	R-HSA-168142	0.003979276216543642	1	0	1
1934	3923	MAP3K1_mut	R-HSA-168176	0.004016173500632349	0	0	1
1934	3923	MAP3K1_mut	R-HSA-168176	0.003979276216543642	1	0	1
1934	3924	MAP3K1_mut	R-HSA-168181	0.004016173500632349	0	0	1
1934	3924	MAP3K1_mut	R-HSA-168181	0.003979276216543642	1	0	1
1934	3946	MAP3K1_mut	R-HSA-181438	0.004016173500632349	0	0	1
1934	3946	MAP3K1_mut	R-HSA-181438	0.003979276216543642	1	0	1
1934	4079	MAP3K1_mut	R-HSA-2871796	0.004016173500632349	0	0	1
1934	4079	MAP3K1_mut	R-HSA-2871796	0.003979276216543642	1	0	1
1934	4582	MAP3K1_mut	R-HSA-933542	0.004016173500632349	0	0	1
1934	4582	MAP3K1_mut	R-HSA-933542	0.003979276216543642	1	0	1
1935	4065	MAP3K5_mut	R-HSA-2559580	0.008254596939271627	0	0	1
1935	4065	MAP3K5_mut	R-HSA-2559580	0.007970981002371345	1	0	1
1936	3911	MAP3K8_mut	R-HSA-166016	0.006494313211684736	0	0	1
1936	3911	MAP3K8_mut	R-HSA-166016	0.006434648447288459	1	0	1
1936	3920	MAP3K8_mut	R-HSA-168138	0.006494313211684736	0	0	1
1936	3920	MAP3K8_mut	R-HSA-168138	0.006434648447288459	1	0	1
1936	3921	MAP3K8_mut	R-HSA-168142	0.006494313211684736	0	0	1
1936	3921	MAP3K8_mut	R-HSA-168142	0.006434648447288459	1	0	1
1936	3922	MAP3K8_mut	R-HSA-168164	0.006494313211684736	0	0	1
1936	3922	MAP3K8_mut	R-HSA-168164	0.006434648447288459	1	0	1
1936	3923	MAP3K8_mut	R-HSA-168176	0.006494313211684736	0	0	1
1936	3923	MAP3K8_mut	R-HSA-168176	0.006434648447288459	1	0	1
1936	3924	MAP3K8_mut	R-HSA-168181	0.006494313211684736	0	0	1
